"*Nama Kontak","Nama Perusahaan","Email","Alamat","Provinsi","Kota","Nomor Telepon","*Nomor Biaya","*Tanggal Transaksi (dd/mm/yyyy)","Tanggal Jatuh Tempo (dd/mm/yyyy)","Catatan","Termasuk Pajak (Ya / Tidak)","*Kode Akun Biaya","Nama Akun Biaya","Deskripsi Biaya","Pajak Biaya","Jumlah Biaya","Status Dibayar (Ya / Tidak)","Kode Akun Pembayaran","Tag (Beberapa Tag Dipisah Dengan Koma)","Kode Akun Pemotongan","Jumlah Pemotongan","Sisa Tagihan","Total","Tanggal Pembayaran (dd/mm/yyyy)","Pembayaran Kas & Bank"
"BANK BRI","","","","","","","EXP/00300","04/04/2024","04/04/2024","","Tidak","8-80000","Beban Bunga","BRI - SA Debit GL Credit","","5000","Ya","1-10004","","","","0","5000","04/04/2024","Bank BRI"
"DIRJEN PAJAK","","","","","","","EXP/00299","04/04/2024","","","Tidak","6-60214","Pajak dan Perizinan","Pembayaran PPh Pasal 4 (2) Sewa Tempat dan/atau Bangunan Maret 2024","","200000","Ya","1-10002","","","","0","200000","04/04/2024","Bank Account"
"BANK BRI","","","","","","","EXP/00298","02/04/2024","02/04/2024","","Tidak","8-80000","Beban Bunga","BRI - Biaya SMS 2 Notifikasi","","1500","Ya","1-10004","","","","0","1500","02/04/2024","Bank BRI"
"TOKO ONLINE","","","","","","","EXP/00296","01/04/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Lampu LED Taman 200 watt & 300 watt","","263300","Ya","1-10003","","","","0","263300","01/04/2024","Giro"
"Bank MANDIRI","","","","","","","EXP/00294","01/04/2024","","","Tidak","6-60400","Biaya Sewa - Bangunan","Biaya Sewa Tempat April 2024","","3000000","Ya","1-10002","","","","0","3000000","01/04/2024","Bank Account"
"M Munir","","","","","","","EXP/00293","01/04/2024","","","Tidak","6-60101","Gaji","Payroll Mar 2024 (Direktur)","","3000000","Ya","1-10002","","","","0","3000000","01/04/2024","Bank Account"
"Bank Corporate","","","","","","","EXP/00292","31/03/2024","","","Tidak","8-80000","Beban Bunga","BCA Biaya Admin","","30000","Ya","1-10002","","","","0","30000","31/03/2024","Bank Account"
"TOHARI","","","","","","","EXP/00291","31/03/2024","","","Tidak","6-60106","THR & Bonus","THR Kepala Pabrik","","4000000","Ya","1-10003","THR","","","0","4000000","31/03/2024","Giro"
"Santi Yulianti","","","","","","","EXP/00290","31/03/2024","","","Tidak","6-60106","THR & Bonus","THR Admin","","2500000","Ya","1-10003","THR","","","0","2500000","31/03/2024","Giro"
"Santi Yulianti","","","","","","","EXP/00289","31/03/2024","","","Tidak","6-60101","Gaji","Payroll Mar 2024 (Admin)","","2500000","Ya","1-10003","","","","0","2500000","31/03/2024","Giro"
"KOBRA","","","","","","","EXP/00288","30/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 50 kg Up. Fitra Yohana","","150000","Ya","1-10001","","","","0","150000","30/03/2024","Cash"
"OLA","","","","","","","EXP/00287","30/03/2024","","","Tidak","6-60102","Upah","Payroll Ola (4 D)","","400000","Ya","1-10001","","","","0","400000","30/03/2024","Cash"
"OLA","","","","","","","EXP/00286","30/03/2024","","","Tidak","6-60102","Upah","Payroll Ola (5 D)","","350000","Ya","1-10001","","","","0","350000","30/03/2024","Cash"
"ASTUTI","","","","","","","EXP/00285","30/03/2024","","","Tidak","6-60102","Upah","Payroll Astuti (2 D)","","160000","Ya","1-10001","","","","0","160000","30/03/2024","Cash"
"TOHARI","","","","","","","EXP/00283","30/03/2024","","","Tidak","6-60101","Gaji","Payroll Mar 2024 (Kepala Pabrik)","","4000000","Ya","1-10003","","","","0","4000000","30/03/2024","Giro"
"Gunadi","","","","","","","EXP/00279","29/03/2024","","","Tidak","5-50200","Retur Pembelian","Pembayaran Jasa Pak Gunawan","","1000000","Ya","1-10003","","","","0","1000000","29/03/2024","Giro"
"HAFIZ","","","","","","","EXP/00278","29/03/2024","","","Tidak","6-60106","THR & Bonus","THR Pak Hafiz","","500000","Ya","1-10003","THR","","","0","500000","29/03/2024","Giro"
"TOSERBA","","","","","","","EXP/00277","29/03/2024","","","Tidak","6-60205","Entertain","Entertain (Saung Abah 6 orang)","","395000","Ya","1-10001","","","","0","395000","29/03/2024","Cash"
"OLA","","","","","","","EXP/00276","29/03/2024","","","Tidak","6-60106","THR & Bonus","THR Ola","","50000","Ya","1-10001","THR","","","0","50000","29/03/2024","Cash"
"ASTUTI","","","","","","","EXP/00275","29/03/2024","","","Tidak","6-60106","THR & Bonus","THR Astuti","","50000","Ya","1-10001","THR","","","0","50000","29/03/2024","Cash"
"CAFÉ 88","","","","","","","EXP/00274","29/03/2024","","","Tidak","6-60205","Entertain","DP Saung Abah (6 orang)","","100000","Ya","1-10003","","","","0","100000","29/03/2024","Giro"
"KOBRA","","","","","","","EXP/00269","27/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 30 kg Up. PT Rimba Sempana Indonesia","","150000","Ya","1-10001","","","","0","150000","27/03/2024","Cash"
"KOBRA","","","","","","","EXP/00268","27/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 150 kg Up. Bpk Wiryo","","450000","Ya","1-10001","","","","0","450000","27/03/2024","Cash"
"TOKO LISTRIK","","","","","","","EXP/00267","26/03/2024","","","Tidak","6-60217","Listrik","Pembayaran Part &Tool Listrik","","1554000","Ya","1-10003","","","","0","1554000","26/03/2024","Giro"
"TOSERBA","","","","","","","EXP/00265","24/03/2024","","","Tidak","6-60205","Entertain","Entertain (Kopi Good Day)","","13000","Ya","1-10001","","","","0","13000","24/03/2024","Cash"
"ASTUTI","","","","","","","EXP/00264","23/03/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6 D)","","480000","Ya","1-10001","","","","0","480000","23/03/2024","Cash"
"BANK OPERASIONAL","","","","","","","EXP/00256","22/03/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10003","","","","0","2500","22/03/2024","Giro"
"MADAM TAX","","","","","","","EXP/00255","22/03/2024","","","Tidak","6-60214","Pajak dan Perizinan","Pembayaran Annaual Tax Report 2023","","3500000","Ya","1-10003","","","","0","3500000","22/03/2024","Giro"
"KOBRA","","","","","","","EXP/00251","20/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 100 kg Up. Bpk Abu Salim","","300000","Ya","1-10001","","","","0","300000","20/03/2024","Cash"
"KURIR","","","","","","","EXP/00248","19/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 1.200 kg Up. Bpk Indra Yunsetianto","","1800000","Ya","1-10003","","","","0","1800000","19/03/2024","Giro"
"TOKO LISTRIK","","","","","","","EXP/00247","19/03/2024","","","Tidak","6-60217","Listrik","Pembayaran Part &Tool Listrik","","4893000","Ya","1-10003","","","","0","4893000","19/03/2024","Giro"
"DIRJEN PAJAK","","","","","","","EXP/00246","19/03/2024","","","Tidak","6-60214","Pajak dan Perizinan","Pembayaran PPN Febuari","","2538727","Ya","1-10002","","","","0","2538727","19/03/2024","Bank Account"
"LALAMOVE","","","","","","","EXP/00243","18/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Molding 12, 16 oz Datar & Tutup Galon Up. Bpk Marjoko","","130000","Ya","1-10003","","","","0","130000","18/03/2024","Giro"
"KURIR","","","","","","","EXP/00239","16/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","kasih driver anter bahan pp 2 ton","","20000","Ya","1-10001","","","","0","20000","16/03/2024","Cash"
"ASTUTI","","","","","","","EXP/00236","16/03/2024","","","Tidak","6-60102","Upah","Payroll Astuti (3 D)","","240000","Ya","1-10001","","","","0","240000","16/03/2024","Cash"
"OLA","","","","","","","EXP/00235","16/03/2024","","","Tidak","6-60102","Upah","Payroll Ola (3 D)","","210000","Ya","1-10001","","","","0","210000","16/03/2024","Cash"
"HAFIZ","","","","","","","EXP/00234","16/03/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (3 D)","","300000","Ya","1-10001","","","","0","300000","16/03/2024","Cash"
"TOSERBA","","","","","","","EXP/00233","16/03/2024","","","Tidak","6-60205","Entertain","Entertain (Air Mineral & Roti)","","22000","Ya","1-10001","","","","0","22000","16/03/2024","Cash"
"BANK OPERASIONAL","","","","","","","EXP/00231","15/03/2024","","","Tidak","8-80000","Beban Bunga","BCA OP Admin Bank","","16000","Ya","1-10003","","","","0","16000","15/03/2024","Giro"
"TOSERBA","","","","","","","EXP/00230","13/03/2024","","","Tidak","8-80999","Beban Lain - lain","Pembelian PK Air","","10000","Ya","1-10001","","","","0","10000","13/03/2024","Cash"
"I SEVEN","","","","","","","EXP/00229","12/03/2024","","","Tidak","6-60206","Komunikasi - Umum","Pembayaran Tagihan WiFi","","225000","Ya","1-10003","","","","0","225000","12/03/2024","Giro"
"PDAM","","","","","","","EXP/00228","12/03/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Air Meteran 2","","30000","Ya","1-10003","","","","0","30000","12/03/2024","Giro"
"PDAM","","","","","","","EXP/00227","12/03/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Air Meteran 1","","69250","Ya","1-10003","","","","0","69250","12/03/2024","Giro"
"BANK OPERASIONAL","","","","","","","EXP/00226","12/03/2024","","","Tidak","8-80000","Beban Bunga","Admin Bank","","2500","Ya","1-10003","","","","0","2500","12/03/2024","Giro"
"MADAM TAX","","","","","","","EXP/00225","12/03/2024","","","Tidak","6-60214","Pajak dan Perizinan","Pembayaran SPM Masa Maret","","500000","Ya","1-10003","","","","0","500000","12/03/2024","Giro"
"PLN","","","","","","","EXP/00224","12/03/2024","","","Tidak","6-60217","Listrik","Pembayaran tagihan listrik febuari","","7915712","Ya","1-10002","","","","0","7915712","12/03/2024","Bank Account"
"DIRJEN PAJAK","","","","","","","EXP/00223","12/03/2024","","","Tidak","6-60214","Pajak dan Perizinan","Pembayaran PPh 4 ayat 2 sewa tempat febuari 2024","","200000","Ya","1-10002","","","","0","200000","12/03/2024","Bank Account"
"TOSERBA","","","","","","","EXP/00222","11/03/2024","","","Tidak","6-60200","Donasi","Pembelian Hampers","","2727830","Ya","1-10003","","","","0","2727830","11/03/2024","Giro"
"TOSERBA","","","","","","","EXP/00219","11/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Parkir (Indogrosir)","","5000","Ya","1-10001","","","","0","5000","11/03/2024","Cash"
"ASTUTI","","","","","","","EXP/00218","09/03/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6 D)","","480000","Ya","1-10001","","","","0","480000","09/03/2024","Cash"
"HAFIZ","","","","","","","EXP/00217","09/03/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (6 D)","","600000","Ya","1-10001","","","","0","600000","09/03/2024","Cash"
"OLA","","","","","","","EXP/00216","09/03/2024","","","Tidak","6-60102","Upah","Payroll Ola (6 D)","","420000","Ya","1-10001","","","","0","420000","09/03/2024","Cash"
"BAMA","","","","","","","EXP/00215","09/03/2024","","","Tidak","6-60002","Komisi & Fee","Fee Marketing (Bpk. Agus & Bama)","","364866","Ya","1-10003","","","","0","364866","09/03/2024","Giro"
"Shopee","","","","","","","EXP/00213","08/03/2024","","","Tidak","6-60001","Iklan & Promosi","Saldo Iklan Shoee","","23200","Ya","1-10003","","","","0","23200","08/03/2024","Giro"
"TOSERBA","","","","","","","EXP/00212","07/03/2024","","","Tidak","6-60205","Entertain","Entertain (Kopi Good Day 6 sachet)","","10000","Ya","1-10001","","","","0","10000","07/03/2024","Cash"
"TOKO BANGUNAN","","","","","","","EXP/00209","07/03/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Roster 4 pcs","","20000","Ya","1-10003","","","","0","20000","07/03/2024","Giro"
"TOSERBA","","","","","","","EXP/00203","06/03/2024","","","Tidak","6-60205","Entertain","Entertain (Air Mineral, Es The & Gorengan)","","35000","Ya","1-10001","","","","0","35000","06/03/2024","Cash"
"IMA","","","","","","","EXP/00200","05/03/2024","","","Tidak","6-60002","Komisi & Fee","Fee Marketing IMA 2024-0229","","2152757","Ya","1-10003","","","","0","2152757","05/03/2024","Giro"
"LALAMOVE","","","","","","","EXP/00199","04/03/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Molding 16 oz Datar Up. Bpk Marjoko","","94126","Ya","1-10003","","","","0","94126","04/03/2024","Giro"
"XL Akiata","","","","","","","EXP/00197","04/03/2024","","","Tidak","6-60206","Komunikasi - Umum","Pembelian Paket Data Hp DMT","","100000","Ya","1-10003","","","","0","100000","04/03/2024","Giro"
"OLA","","","","","","","EXP/00194","02/03/2024","","","Tidak","6-60102","Upah","Payroll Ola (5 D)","","350000","Ya","1-10001","","","","0","350000","02/03/2024","Cash"
"HAFIZ","","","","","","","EXP/00193","02/03/2024","","","Tidak","6-60002","Komisi & Fee","Fee Marketing (Bpk. Hafiz)","","367500","Ya","1-10001","","","","0","367500","02/03/2024","Cash"
"TOSERBA","","","","","","","EXP/00192","02/03/2024","","","Tidak","6-60205","Entertain","Entertain (Lee Minerale 2)","","6000","Ya","1-10001","","","","0","6000","02/03/2024","Cash"
"PLN","","","","","","","EXP/00191","01/03/2024","","","Tidak","6-60217","Listrik","Pembelian Token Listrik Gudang B 50k","","52000","Ya","1-10001","","","","0","52000","01/03/2024","Cash"
"Bank MANDIRI","","","","","","","EXP/00189","01/03/2024","","","Tidak","6-60400","Biaya Sewa - Bangunan","Biaya Sewa Tempat Jan 2024","","3000000","Ya","1-10002","","","","0","3000000","01/03/2024","Bank Account"
"M Munir","","","","","","","EXP/00188","01/03/2024","","","Tidak","6-60101","Gaji","Payroll Feb 2024 (Direktur)","","3000000","Ya","1-10002","","","","0","3000000","01/03/2024","Bank Account"
"BANK OPERASIONAL","","","","","","","EXP/00186","29/02/2024","","","Tidak","8-80000","Beban Bunga","Pajak Bunga","","21.42","Ya","1-10003","","","","0","21.42","29/02/2024","Giro"
"FOTO COPY MENTARI","","","","","","","EXP/00185","29/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Dokumen (INV, SJ, Kuitansi & FP)","","10000","Ya","1-10001","","","","0","10000","29/02/2024","Cash"
"FOTO COPY MENTARI","","","","","","","EXP/00184","29/02/2024","","","Tidak","6-60211","Sarana Kantor","Jasa Print (INV, SJ, Kuitansi & FP)","","15000","Ya","1-10001","","","","0","15000","29/02/2024","Cash"
"TOHARI","","","","","","","EXP/00183","29/02/2024","","","Tidak","6-60101","Gaji","Payroll Feb 2024 (Kepala Pabrik)","","4000000","Ya","1-10002","","","","0","4000000","29/02/2024","Bank Account"
"KOBRA","","","","","","","EXP/00181","29/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman 30 Kg Paku S Palang Hitam Up. PT Rimba Sempana via Kobra","","150000","Ya","1-10001","","","","0","150000","29/02/2024","Cash"
"KOBRA","","","","","","","EXP/00180","29/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman 50 kg Paku S Palang Hitam Up. Fitra Yohana via Kobra","","150000","Ya","1-10001","","","","0","150000","29/02/2024","Cash"
"LALAMOVE","","","","","","","EXP/00179","28/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP 12 OZ NJI 60 Karton Up. Dias (Utan Jati)","","210000","Ya","1-10003","","","","0","210000","28/02/2024","Giro"
"KURIR","","","","","","","EXP/00178","28/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Ekspedisi Bulanan J&T Cargo","","200000","Ya","1-10001","","","","0","200000","28/02/2024","Cash"
"LALAMOVE","","","","","","","EXP/00177","26/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Insert Up. Marjoko","","19520","Ya","1-10001","","","","0","19520","26/02/2024","Cash"
"TOKO LISTRIK","","","","","","","EXP/00176","26/02/2024","","","Tidak","6-60203","Perbaikan & Pemeliharaan","Pembelian Kontaktor SN 10 Voltase AC 380 V EWIG","","95500","Ya","1-10003","Mesin kompressor","","","0","95500","26/02/2024","Giro"
"TOSERBA","","","","","","","EXP/00175","25/02/2024","","","Tidak","6-60211","Sarana Kantor","Pembelian Super Pel","","10490","Ya","1-10001","","","","0","10490","25/02/2024","Cash"
"TOKO ONLINE","","","","","","","EXP/00174","25/02/2024","","","Tidak","6-60211","Sarana Kantor","Pembelian Stemple Toko HOKKI-YA","","95000","Ya","1-10001","","","","0","95000","25/02/2024","Cash"
"LALAMOVE","","","","","","","EXP/00173","24/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP 12 OZ POLOS 52 Karton Up. Bpk Efendi (Kelapa Gading)","","155000","Ya","1-10003","","","","0","155000","24/02/2024","Giro"
"LALAMOVE","","","","","","","EXP/00172","24/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP 12 OZ ▲ MAS 8 Karton Up. Bpk Efendi (Kelapa Gading)","","155000","Ya","1-10003","","","","0","155000","24/02/2024","Giro"
"KOBRA","","","","","","","EXP/00171","24/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman 30 kg Paku S Palang Hitam Up. Heri Sucipto via Kobra","","90000","Ya","1-10001","","","","0","90000","24/02/2024","Cash"
"OLA","","","","","","","EXP/00170","24/02/2024","","","Tidak","6-60102","Upah","Payroll Ola (6 D)","","350000","Ya","1-10001","","","","0","350000","24/02/2024","Cash"
"ASTUTI","","","","","","","EXP/00169","24/02/2024","","","Tidak","6-60102","Upah","Payroll Astuti (6 D)","","480000","Ya","1-10001","","","","0","480000","24/02/2024","Cash"
"HAFIZ","","","","","","","EXP/00168","24/02/2024","","","Tidak","6-60102","Upah","Payroll Pak Hafiz (6 D)","","600000","Ya","1-10001","","","","0","600000","24/02/2024","Cash"
"LALAMOVE","","","","","","","EXP/00167","23/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengambilan Molding 16 OZ Uup. Bpk Marjoko","","130000","Ya","1-10003","","","","0","130000","23/02/2024","Giro"
"LALAMOVE","","","","","","","EXP/00166","23/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP 12 OZ NJI 60 Karton Up. Jojo (Pondok Kopi)","","360000","Ya","1-10003","","","","0","360000","23/02/2024","Giro"
"LALAMOVE","","","","","","","EXP/00165","21/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman CUP 12 OZ NJI 60 Karton Up. Dias (Utan Jati)","","210000","Ya","1-10003","","","","0","210000","21/02/2024","Giro"
"TOSERBA","","","","","","","EXP/00164","21/02/2024","","","Tidak","6-60205","Entertain","Entertain (Air Mineral) Mold Maker","","20000","Ya","1-10001","","","","0","20000","21/02/2024","Cash"
"POM BENSIN","","","","","","","EXP/00163","19/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Pembelian BBM Losbak 10 L","","100000","Ya","1-10001","","","","0","100000","19/02/2024","Cash"
"TOKO MOLDING","","","","","","","EXP/00162","19/02/2024","","","Tidak","6-60211","Sarana Kantor","Pembelian Otosol 1 Tube","","25000","Ya","1-10001","","","","0","25000","19/02/2024","Cash"
"KOBRA","","","","","","","EXP/00161","19/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Paku S Palang Hitam 30 kg Up. PT Rimba Sempana via Kobra","","150000","Ya","1-10001","","","","0","150000","19/02/2024","Cash"
"PLN","","","","","","","EXP/00160","19/02/2024","","","Tidak","6-60217","Listrik","Pembayaran Tagihan Listrik Febuari","","11732843","Ya","1-10002","","","","0","11732843","19/02/2024","Bank Account"
"BANK OPERASIONAL","","","","","","","EXP/00157","18/02/2024","","","Tidak","8-80000","Beban Bunga","BRI 085945103209 [1 SMS]","","500","Ya","1-10004","","","","0","500","18/02/2024","Bank BRI"
"TOSERBA","","","","","","","EXP/00156","17/02/2024","","","Tidak","6-60205","Entertain","Entertain (Kopi Kenangan 2)","","53000","Ya","1-10001","","","","0","53000","17/02/2024","Cash"
"TOSERBA","","","","","","","EXP/00155","17/02/2024","","","Tidak","6-60205","Entertain","Entertain (Nasi Padang)","","23000","Ya","1-10001","","","","0","23000","17/02/2024","Cash"
"JNE","","","","","","","EXP/00154","17/02/2024","","","Tidak","5-50300","Pengiriman & Pengangkutan","Biaya Pengiriman Sample Paku S Palang Up. PT Tritools Indonesia (Ibu Lusi)","","37405","Ya","1-10001","","","","0","37405","17/02/2024","Cash"
